Experiment,Problem,Type,Delta,Time,PlanLength,PlanningTime,HeuristicTime,SearchTime,ExpandedNodes,StatesEvaluated,PlanDuration
Descent,prob_earth20.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Descent,prob_earth20.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Descent,prob_earth20.pddl,DOMAIN,2,TO,-,-,-,-,-,-,-
Descent,prob_earth20.pddl,DOMAIN,3,3593,472,3494,1162,3382,351941,455928,45
Descent,prob_earth20.pddl,DOMAIN,5,TO,-,-,-,-,-,-,-
Descent,prob_earth20.pddl,DOMAIN,10,,-,-,-,-,-,-,-
HVAC,instance_1_1.pddl,SIMU,0.1,44597,116,44492,23729,44378,7248071,15482097,10
HVAC,instance_1_1.pddl,SIMU,1,222,17,137,13,28,345,656,10
HVAC,instance_1_1.pddl,SIMU,2,214,11,129,7,21,162,290,10
HVAC,instance_1_1.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_1.pddl,SIMU,5,200,10,126,6,17,129,195,10
HVAC,instance_1_1.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_1.pddl,PLAN,0.1,44946,116,44813,23527,44702,7248071,15482097,10
HVAC,instance_1_1.pddl,PLAN,1,289,112,202,35,84,3525,7018,10
HVAC,instance_1_1.pddl,PLAN,2,292,111,204,23,90,3201,6368,10
HVAC,instance_1_1.pddl,PLAN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_1.pddl,PLAN,5,318,111,226,25,108,3092,6149,10
HVAC,instance_1_1.pddl,PLAN,10,336,111,245,17,128,2461,4886,10
HVAC,instance_1_1.pddl,DOMAIN,0.1,306,212,218,45,100,3418,6806,10
HVAC,instance_1_1.pddl,DOMAIN,1,294,122,211,34,94,3418,6806,10
HVAC,instance_1_1.pddl,DOMAIN,2,289,117,206,31,89,3039,6003,10
HVAC,instance_1_1.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_1.pddl,DOMAIN,5,281,114,193,30,76,2327,4506,10
HVAC,instance_1_1.pddl,DOMAIN,10,270,113,183,29,70,1916,3574,10
HVAC,instance_1_10.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_10.pddl,SIMU,1,290,130,200,38,64,1133,2670,100
HVAC,instance_1_10.pddl,SIMU,2,258,72,170,20,40,335,777,100
HVAC,instance_1_10.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_10.pddl,SIMU,5,280,78,194,42,64,1414,2391,100
HVAC,instance_1_10.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_10.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_10.pddl,PLAN,1,648,1053,553,251,422,23890,47911,100
HVAC,instance_1_10.pddl,PLAN,2,601,1052,518,213,392,19936,39879,100
HVAC,instance_1_10.pddl,PLAN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_10.pddl,PLAN,5,767,1052,670,191,525,20119,40160,100
HVAC,instance_1_10.pddl,PLAN,10,669,1036,567,115,436,10327,20658,100
HVAC,instance_1_10.pddl,DOMAIN,0.1,781,2055,690,323,559,25488,51078,100
HVAC,instance_1_10.pddl,DOMAIN,1,735,1155,660,305,523,25488,51078,100
HVAC,instance_1_10.pddl,DOMAIN,2,679,1103,583,251,449,20415,40539,100
HVAC,instance_1_10.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_10.pddl,DOMAIN,5,711,1073,635,265,496,22959,44655,100
HVAC,instance_1_10.pddl,DOMAIN,10,541,1049,450,176,317,12959,24590,100
HVAC,instance_1_11.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_11.pddl,SIMU,1,301,143,204,39,72,1263,3016,110
HVAC,instance_1_11.pddl,SIMU,2,263,77,174,25,40,337,796,110
HVAC,instance_1_11.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_11.pddl,SIMU,5,288,90,200,42,74,1765,2974,110
HVAC,instance_1_11.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_11.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_11.pddl,PLAN,1,682,1162,602,279,470,28675,57482,110
HVAC,instance_1_11.pddl,PLAN,2,679,1161,602,228,470,24194,48378,110
HVAC,instance_1_11.pddl,PLAN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_11.pddl,PLAN,5,789,1161,715,246,583,23841,47585,110
HVAC,instance_1_11.pddl,PLAN,10,658,1141,585,137,457,11707,23426,110
HVAC,instance_1_11.pddl,DOMAIN,0.1,871,2264,776,368,643,30804,61706,110
HVAC,instance_1_11.pddl,DOMAIN,1,831,1274,738,366,606,30804,61706,110
HVAC,instance_1_11.pddl,DOMAIN,2,747,1217,652,308,511,24852,49339,110
HVAC,instance_1_11.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_11.pddl,DOMAIN,5,809,1184,718,347,581,28667,55761,110
HVAC,instance_1_11.pddl,DOMAIN,10,589,1155,499,215,363,15020,28522,110
HVAC,instance_1_12.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_12.pddl,SIMU,1,304,157,218,51,85,1671,3965,120
HVAC,instance_1_12.pddl,SIMU,2,257,84,171,21,42,369,885,120
HVAC,instance_1_12.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_12.pddl,SIMU,5,290,97,205,45,76,1831,3089,120
HVAC,instance_1_12.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_12.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_12.pddl,PLAN,1,788,1271,712,362,579,34738,69584,120
HVAC,instance_1_12.pddl,PLAN,2,800,1270,710,332,579,30148,60245,120
HVAC,instance_1_12.pddl,PLAN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_12.pddl,PLAN,5,929,1270,854,316,721,29368,58594,120
HVAC,instance_1_12.pddl,PLAN,10,789,1248,697,172,566,15129,30249,120
HVAC,instance_1_12.pddl,DOMAIN,0.1,1024,2473,929,477,791,36762,73596,120
HVAC,instance_1_12.pddl,DOMAIN,1,966,1393,885,456,740,36762,73596,120
HVAC,instance_1_12.pddl,DOMAIN,2,877,1330,783,389,643,30249,60027,120
HVAC,instance_1_12.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_12.pddl,DOMAIN,5,957,1295,862,449,724,34161,66444,120
HVAC,instance_1_12.pddl,DOMAIN,10,652,1263,557,246,413,17414,33100,120
HVAC,instance_1_13.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_13.pddl,SIMU,1,317,172,220,48,87,1852,4396,130
HVAC,instance_1_13.pddl,SIMU,2,259,90,174,33,44,375,916,130
HVAC,instance_1_13.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_13.pddl,SIMU,5,308,108,220,48,85,2096,3476,130
HVAC,instance_1_13.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_13.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_13.pddl,PLAN,1,859,1380,778,389,638,38253,76612,130
HVAC,instance_1_13.pddl,PLAN,2,866,1379,791,393,656,33766,67459,130
HVAC,instance_1_13.pddl,PLAN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_13.pddl,PLAN,5,1059,1379,966,359,830,32771,65372,130
HVAC,instance_1_13.pddl,PLAN,10,922,1355,825,205,688,17708,35384,130
HVAC,instance_1_13.pddl,DOMAIN,0.1,1085,2682,1005,531,863,40596,81256,130
HVAC,instance_1_13.pddl,DOMAIN,1,1037,1512,958,544,819,40596,81256,130
HVAC,instance_1_13.pddl,DOMAIN,2,935,1444,860,460,719,33702,66871,130
HVAC,instance_1_13.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_13.pddl,DOMAIN,5,1040,1406,950,538,812,39320,76482,130
HVAC,instance_1_13.pddl,DOMAIN,10,719,1371,626,298,489,21170,40172,130
HVAC,instance_1_14.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_14.pddl,SIMU,1,309,179,222,51,82,1525,3728,140
HVAC,instance_1_14.pddl,SIMU,2,270,95,179,28,43,355,889,140
HVAC,instance_1_14.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_14.pddl,SIMU,5,317,114,230,56,95,2246,3795,140
HVAC,instance_1_14.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_14.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_14.pddl,PLAN,1,857,1477,773,415,634,36241,72665,140
HVAC,instance_1_14.pddl,PLAN,2,845,1476,754,341,614,30590,61173,140
HVAC,instance_1_14.pddl,PLAN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_14.pddl,PLAN,5,1023,1476,932,336,793,29695,59278,140
HVAC,instance_1_14.pddl,PLAN,10,795,1450,718,173,583,14472,28969,140
HVAC,instance_1_14.pddl,DOMAIN,0.1,1120,2879,1042,556,894,38264,76676,140
HVAC,instance_1_14.pddl,DOMAIN,1,1066,1619,967,542,823,38264,76676,140
HVAC,instance_1_14.pddl,DOMAIN,2,956,1546,863,480,721,31578,62695,140
HVAC,instance_1_14.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_14.pddl,DOMAIN,5,1074,1505,975,540,833,35683,69423,140
HVAC,instance_1_14.pddl,DOMAIN,10,723,1467,630,313,486,18650,35482,140
HVAC,instance_1_15.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_15.pddl,SIMU,1,311,191,223,60,86,1538,3793,150
HVAC,instance_1_15.pddl,SIMU,2,268,101,180,25,44,361,920,150
HVAC,instance_1_15.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_15.pddl,SIMU,5,319,122,231,48,94,2401,4059,150
HVAC,instance_1_15.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_15.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_15.pddl,PLAN,1,921,1582,841,463,704,39012,78219,150
HVAC,instance_1_15.pddl,PLAN,2,906,1581,829,392,688,32722,65438,150
HVAC,instance_1_15.pddl,PLAN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_15.pddl,PLAN,5,1076,1581,999,387,850,31717,63317,150
HVAC,instance_1_15.pddl,PLAN,10,833,1553,754,221,614,15004,30041,150
HVAC,instance_1_15.pddl,DOMAIN,0.1,1179,3084,1101,602,944,41141,82440,150
HVAC,instance_1_15.pddl,DOMAIN,1,1154,1734,1075,570,925,41141,82440,150
HVAC,instance_1_15.pddl,DOMAIN,2,1000,1656,921,491,771,33425,66367,150
HVAC,instance_1_15.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_15.pddl,DOMAIN,5,1118,1612,1023,564,878,37770,73482,150
HVAC,instance_1_15.pddl,DOMAIN,10,743,1571,653,315,508,19667,37436,150
HVAC,instance_1_16.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_16.pddl,SIMU,1,330,203,242,50,94,1696,4200,160
HVAC,instance_1_16.pddl,SIMU,2,279,107,191,26,46,367,951,160
HVAC,instance_1_16.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_16.pddl,SIMU,5,336,130,258,70,114,2535,4289,160
HVAC,instance_1_16.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_16.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_16.pddl,PLAN,1,1023,1687,944,554,795,41359,82929,160
HVAC,instance_1_16.pddl,PLAN,2,994,1686,917,445,770,34854,69703,160
HVAC,instance_1_16.pddl,PLAN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_16.pddl,PLAN,5,1196,1686,1118,435,970,33633,67144,160
HVAC,instance_1_16.pddl,PLAN,10,912,1656,834,247,686,15536,31113,160
HVAC,instance_1_16.pddl,DOMAIN,0.1,1293,3289,1214,668,1063,43381,86938,160
HVAC,instance_1_16.pddl,DOMAIN,1,1330,1849,1218,707,1067,43381,86938,160
HVAC,instance_1_16.pddl,DOMAIN,2,1114,1766,1021,596,872,35592,70676,160
HVAC,instance_1_16.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_16.pddl,DOMAIN,5,1209,1719,1120,621,970,40071,77964,160
HVAC,instance_1_16.pddl,DOMAIN,10,815,1675,738,360,577,20570,39172,160
HVAC,instance_1_17.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_17.pddl,SIMU,1,337,214,248,70,104,1707,4256,170
HVAC,instance_1_17.pddl,SIMU,2,279,114,191,31,48,377,995,170
HVAC,instance_1_17.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_17.pddl,SIMU,5,333,134,247,56,100,2541,4309,170
HVAC,instance_1_17.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_17.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_17.pddl,PLAN,1,1053,1788,975,566,824,41370,82985,170
HVAC,instance_1_17.pddl,PLAN,2,991,1787,914,462,767,34860,69734,170
HVAC,instance_1_17.pddl,PLAN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_17.pddl,PLAN,5,1245,1787,1166,455,1014,33636,67160,170
HVAC,instance_1_17.pddl,PLAN,10,936,1757,860,265,714,15538,31124,170
HVAC,instance_1_17.pddl,DOMAIN,0.1,1334,3490,1258,714,1105,43392,86994,170
HVAC,instance_1_17.pddl,DOMAIN,1,1320,1960,1242,740,1087,43392,86994,170
HVAC,instance_1_17.pddl,DOMAIN,2,1168,1872,1087,629,937,35603,70712,170
HVAC,instance_1_17.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_17.pddl,DOMAIN,5,1239,1822,1157,654,1007,40394,78600,170
HVAC,instance_1_17.pddl,DOMAIN,10,817,1777,737,387,585,20789,39600,170
HVAC,instance_1_18.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_18.pddl,SIMU,1,350,226,259,85,116,1720,4321,180
HVAC,instance_1_18.pddl,SIMU,2,288,121,203,42,59,498,1245,180
HVAC,instance_1_18.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_18.pddl,SIMU,5,353,141,264,84,120,2690,4548,180
HVAC,instance_1_18.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_18.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_18.pddl,PLAN,1,1110,1893,1025,588,874,43613,87486,180
HVAC,instance_1_18.pddl,PLAN,2,1160,1892,1078,558,929,37098,74209,180
HVAC,instance_1_18.pddl,PLAN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_18.pddl,PLAN,5,1311,1892,1230,534,1079,35871,71621,180
HVAC,instance_1_18.pddl,PLAN,10,1007,1860,931,284,780,16497,33043,180
HVAC,instance_1_18.pddl,DOMAIN,0.1,1519,3695,1443,856,1279,45422,91073,180
HVAC,instance_1_18.pddl,DOMAIN,1,1468,2075,1374,835,1211,45422,91073,180
HVAC,instance_1_18.pddl,DOMAIN,2,1239,1982,1147,700,995,37881,75236,180
HVAC,instance_1_18.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_18.pddl,DOMAIN,5,1385,1929,1293,775,1138,43353,84363,180
HVAC,instance_1_18.pddl,DOMAIN,10,901,1881,823,469,668,21929,41780,180
HVAC,instance_1_19.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_19.pddl,SIMU,1,362,238,272,80,120,1853,4666,190
HVAC,instance_1_19.pddl,SIMU,2,304,127,215,41,61,504,1276,190
HVAC,instance_1_19.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_19.pddl,SIMU,5,365,149,275,84,128,2835,4789,190
HVAC,instance_1_19.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_19.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_19.pddl,PLAN,1,1228,1998,1148,693,996,46384,93040,190
HVAC,instance_1_19.pddl,PLAN,2,1266,1997,1171,628,1015,39548,79106,190
HVAC,instance_1_19.pddl,PLAN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_19.pddl,PLAN,5,1423,1997,1332,560,1178,38212,76293,190
HVAC,instance_1_19.pddl,PLAN,10,1070,1963,991,301,837,17135,34327,190
HVAC,instance_1_19.pddl,DOMAIN,0.1,1564,3900,1469,915,1316,48191,96625,190
HVAC,instance_1_19.pddl,DOMAIN,1,1581,2190,1502,939,1344,48191,96625,190
HVAC,instance_1_19.pddl,DOMAIN,2,1371,2093,1275,786,1119,40264,79970,190
HVAC,instance_1_19.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_19.pddl,DOMAIN,5,1438,2036,1359,827,1204,45658,88848,190
HVAC,instance_1_19.pddl,DOMAIN,10,935,1985,844,450,691,22613,43088,190
HVAC,instance_1_2.pddl,SIMU,0.1,53004,226,52895,30987,52781,7397600,15811687,20
HVAC,instance_1_2.pddl,SIMU,1,229,29,143,13,31,384,772,20
HVAC,instance_1_2.pddl,SIMU,2,224,23,136,14,26,263,474,20
HVAC,instance_1_2.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_2.pddl,SIMU,5,234,18,145,11,26,275,439,20
HVAC,instance_1_2.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_2.pddl,PLAN,0.1,53687,226,53577,31633,53462,7397600,15811687,20
HVAC,instance_1_2.pddl,PLAN,1,339,217,248,59,135,6295,12572,20
HVAC,instance_1_2.pddl,PLAN,2,338,216,252,43,142,5649,11265,20
HVAC,instance_1_2.pddl,PLAN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_2.pddl,PLAN,5,388,216,282,39,168,5327,10611,20
HVAC,instance_1_2.pddl,PLAN,10,357,214,283,32,171,3311,6593,20
HVAC,instance_1_2.pddl,DOMAIN,0.1,390,419,303,82,188,7572,15108,20
HVAC,instance_1_2.pddl,DOMAIN,1,389,239,301,72,183,7572,15108,20
HVAC,instance_1_2.pddl,DOMAIN,2,350,227,266,55,148,5316,10525,20
HVAC,instance_1_2.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_2.pddl,DOMAIN,5,326,221,239,56,122,3978,7713,20
HVAC,instance_1_2.pddl,DOMAIN,10,310,219,225,51,108,3575,6682,20
HVAC,instance_1_20.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_20.pddl,SIMU,1,355,250,266,82,118,1866,4731,200
HVAC,instance_1_20.pddl,SIMU,2,301,133,214,43,63,510,1307,200
HVAC,instance_1_20.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_20.pddl,SIMU,5,375,157,283,90,135,3046,5143,200
HVAC,instance_1_20.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_20.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_20.pddl,PLAN,1,1323,2103,1246,786,1095,49260,98804,200
HVAC,instance_1_20.pddl,PLAN,2,1389,2102,1298,707,1145,41572,83160,200
HVAC,instance_1_20.pddl,PLAN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_20.pddl,PLAN,5,1552,2102,1474,661,1319,40339,80544,200
HVAC,instance_1_20.pddl,PLAN,10,1217,2066,1088,350,938,17986,36035,200
HVAC,instance_1_20.pddl,DOMAIN,0.1,1805,4105,1727,1047,1570,51068,102389,200
HVAC,instance_1_20.pddl,DOMAIN,1,1818,2305,1725,1041,1564,51068,102389,200
HVAC,instance_1_20.pddl,DOMAIN,2,1458,2203,1377,882,1218,42760,84924,200
HVAC,instance_1_20.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_20.pddl,DOMAIN,5,1626,2143,1533,975,1370,47850,93117,200
HVAC,instance_1_20.pddl,DOMAIN,10,1073,2089,995,531,841,23630,45042,200
HVAC,instance_1_3.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_3.pddl,SIMU,1,234,41,146,17,34,441,921,30
HVAC,instance_1_3.pddl,SIMU,2,243,29,150,8,32,269,505,30
HVAC,instance_1_3.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_3.pddl,SIMU,5,239,26,151,12,32,441,720,30
HVAC,instance_1_3.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_3.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_3.pddl,PLAN,1,364,322,277,77,166,8534,17069,30
HVAC,instance_1_3.pddl,PLAN,2,548,321,458,71,344,8205,16372,30
HVAC,instance_1_3.pddl,PLAN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_3.pddl,PLAN,5,458,321,369,70,252,7456,14861,30
HVAC,instance_1_3.pddl,PLAN,10,431,317,339,57,219,4480,8932,30
HVAC,instance_1_3.pddl,DOMAIN,0.1,472,624,383,96,257,9917,19817,30
HVAC,instance_1_3.pddl,DOMAIN,1,576,354,486,108,367,9917,19817,30
HVAC,instance_1_3.pddl,DOMAIN,2,510,337,421,88,300,7168,14210,30
HVAC,instance_1_3.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_3.pddl,DOMAIN,5,392,328,303,78,182,6392,12411,30
HVAC,instance_1_3.pddl,DOMAIN,10,368,323,280,68,157,5348,10008,30
HVAC,instance_1_4.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_4.pddl,SIMU,1,246,56,161,18,45,747,1627,40
HVAC,instance_1_4.pddl,SIMU,2,212,34,141,9,27,233,462,40
HVAC,instance_1_4.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_4.pddl,SIMU,5,238,34,153,19,38,568,939,40
HVAC,instance_1_4.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_4.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_4.pddl,PLAN,1,488,430,396,118,272,13855,27689,40
HVAC,instance_1_4.pddl,PLAN,2,480,429,399,96,276,12461,24860,40
HVAC,instance_1_4.pddl,PLAN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_4.pddl,PLAN,5,553,429,474,83,353,11921,23753,40
HVAC,instance_1_4.pddl,PLAN,10,622,423,529,81,412,7462,14872,40
HVAC,instance_1_4.pddl,DOMAIN,0.1,712,832,619,159,497,14497,28962,40
HVAC,instance_1_4.pddl,DOMAIN,1,785,472,693,171,567,14497,28962,40
HVAC,instance_1_4.pddl,DOMAIN,2,724,449,631,147,511,12234,24236,40
HVAC,instance_1_4.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_4.pddl,DOMAIN,5,526,438,434,113,313,11664,22665,40
HVAC,instance_1_4.pddl,DOMAIN,10,425,430,337,100,217,8006,15054,40
HVAC,instance_1_5.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_5.pddl,SIMU,1,260,69,170,24,47,808,1725,50
HVAC,instance_1_5.pddl,SIMU,2,232,41,145,17,31,281,567,50
HVAC,instance_1_5.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_5.pddl,SIMU,5,241,42,157,23,41,731,1214,50
HVAC,instance_1_5.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_5.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_5.pddl,PLAN,1,479,532,390,122,272,13756,27542,50
HVAC,instance_1_5.pddl,PLAN,2,522,531,424,94,302,12678,25320,50
HVAC,instance_1_5.pddl,PLAN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_5.pddl,PLAN,5,757,531,675,102,552,12350,24625,50
HVAC,instance_1_5.pddl,PLAN,10,561,523,471,72,356,5862,11713,50
HVAC,instance_1_5.pddl,DOMAIN,0.1,801,1034,707,176,583,14820,29656,50
HVAC,instance_1_5.pddl,DOMAIN,1,815,584,724,208,605,14820,29656,50
HVAC,instance_1_5.pddl,DOMAIN,2,697,556,605,158,485,11615,23046,50
HVAC,instance_1_5.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_5.pddl,DOMAIN,5,708,542,617,172,497,11773,22878,50
HVAC,instance_1_5.pddl,DOMAIN,10,527,531,438,99,318,7619,14360,50
HVAC,instance_1_6.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_6.pddl,SIMU,1,258,83,170,25,55,830,1799,60
HVAC,instance_1_6.pddl,SIMU,2,234,47,147,13,32,287,598,60
HVAC,instance_1_6.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_6.pddl,SIMU,5,256,50,170,26,49,864,1439,60
HVAC,instance_1_6.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_6.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_6.pddl,PLAN,1,737,637,636,173,512,16633,33305,60
HVAC,instance_1_6.pddl,PLAN,2,703,636,614,149,495,15022,30007,60
HVAC,instance_1_6.pddl,PLAN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_6.pddl,PLAN,5,876,636,780,141,656,14796,29506,60
HVAC,instance_1_6.pddl,PLAN,10,606,626,514,95,389,7031,14052,60
HVAC,instance_1_6.pddl,DOMAIN,0.1,848,1239,772,211,653,17272,34577,60
HVAC,instance_1_6.pddl,DOMAIN,1,795,699,701,218,580,17272,34577,60
HVAC,instance_1_6.pddl,DOMAIN,2,501,667,410,140,283,13677,27144,60
HVAC,instance_1_6.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_6.pddl,DOMAIN,5,768,649,677,190,554,14191,27579,60
HVAC,instance_1_6.pddl,DOMAIN,10,566,635,477,125,354,8408,15878,60
HVAC,instance_1_7.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_7.pddl,SIMU,1,266,96,177,28,55,924,2056,70
HVAC,instance_1_7.pddl,SIMU,2,239,53,152,18,33,293,629,70
HVAC,instance_1_7.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_7.pddl,SIMU,5,253,58,179,35,54,1080,1793,70
HVAC,instance_1_7.pddl,SIMU,10,UNSAT,-,-,-,-,-,-,-
HVAC,instance_1_7.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
HVAC,instance_1_7.pddl,PLAN,1,731,742,641,207,518,19510,39069,70
HVAC,instance_1_7.pddl,PLAN,2,775,741,682,177,563,16940,33848,70
HVAC,instance_1_7.pddl,PLAN,3,TO,-,-,-,-,-,-,-
HVAC,instance_1_7.pddl,PLAN,5,795,741,713,147,589,16712,33334,70
HVAC,instance_1_7.pddl,PLAN,10,637,729,545,112,425,7988,15971,70
HVAC,instance_1_7.pddl,DOMAIN,0.1,816,1444,725,240,602,20255,40551,70
HVAC,instance_1_7.pddl,DOMAIN,1,765,814,688,274,564,20255,40551,70
HVAC,instance_1_7.pddl,DOMAIN,2,736,777,645,221,521,15636,31038,70
